일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-02-14,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1425,103,39,3553250
2025-02-14,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1704,152,71,4023011
2025-02-14,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,574,35,6,389221
2025-02-14,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,625,31,5,296373
2025-02-14,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,522,41,12,635608
2025-02-14,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,687,46,14,744150
2025-02-14,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,567,34,7,390902
2025-02-14,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,872,56,15,669375
2025-02-14,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,374,11,5,347226
2025-02-14,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,201,9,4,308669
2025-02-14,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,249,12,4,290886
2025-02-14,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,463,30,10,522077
2025-02-14,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,291,11,5,588544
2025-02-14,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,355,23,9,796849
2025-02-14,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1629,270,96,7113115
2025-02-14,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,1290,177,51,4426295
2025-02-14,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,1102,175,81,4417666
2025-02-14,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,349,32,28,2711149
2025-02-14,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,210,13,10,1067653
2025-02-14,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,403,39,26,2663530
2025-02-14,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,444,50,41,3460746
2025-02-14,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,274,20,18,1499863
2025-02-14,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,279,21,15,1248046
2025-02-15,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1122,76,39,1791861
2025-02-15,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,963,107,39,1643591
2025-02-15,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,657,59,17,992779
2025-02-15,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1772,195,103,6356660
2025-02-15,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,877,75,24,1229648
2025-02-15,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1497,141,45,2612479
2025-02-15,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,707,59,18,1406495
2025-02-15,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,965,77,28,1925895
2025-02-15,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,898,102,54,3277808
2025-02-15,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,815,66,44,2811566
2025-02-15,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,607,65,49,2312164
2025-02-15,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1149,74,57,3143687
2025-02-15,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,881,76,36,2776415
2025-02-15,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,603,53,23,1180739
2025-02-15,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1083,99,36,1878306
2025-02-15,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,585,50,24,1094920
2025-02-15,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,921,53,29,1740638
2025-02-15,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,443,23,7,379709
2025-02-15,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,366,15,3,138834
2025-02-15,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,542,34,11,567853
2025-02-15,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,510,43,11,472814
2025-02-15,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,415,26,8,385858
2025-02-15,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,738,54,22,950249
2025-02-15,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,217,11,6,414788
2025-02-15,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,151,7,4,374773
2025-02-15,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,142,4,2,151672
2025-02-15,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,229,12,10,947311
2025-02-15,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,431,13,8,609843
2025-02-15,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,253,10,5,392690
2025-02-15,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,587,107,56,3485464
2025-02-15,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,997,130,68,5312316
2025-02-15,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,652,78,49,4079044
2025-02-15,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,311,20,20,1747590
2025-02-15,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,271,18,15,1327340
2025-02-15,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,277,32,25,1846447
2025-02-15,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,459,47,42,3746946
2025-02-15,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,364,30,26,2825307
2025-02-15,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,312,32,40,2897748
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,836,77,26,1496443
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1575,113,28,1349313
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,799,72,19,1354394
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1278,139,31,1854140
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1514,125,30,1758128
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,802,94,18,1249845
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,896,97,33,1336795
2025-02-16,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,665,76,30,1391639
2025-02-16,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,820,82,31,1554496
2025-02-16,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,785,78,31,2182144
2025-02-16,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,858,94,37,2641767
2025-02-16,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1206,91,31,2156913
2025-02-16,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1288,120,42,2171164
2025-02-16,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,540,26,8,553213
2025-02-16,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1083,93,27,1222052
2025-02-16,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1365,93,24,2002871
2025-02-16,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,931,70,29,1798655
2025-02-16,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,426,29,7,323109
2025-02-16,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,771,46,13,629217
2025-02-16,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,544,38,7,410161
2025-02-16,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,619,44,9,483973
2025-02-16,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,445,33,10,538600
2025-02-16,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,475,35,9,386308
2025-02-16,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,286,11,5,457038
2025-02-16,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,158,11,3,296923
2025-02-16,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,175,7,3,231866
2025-02-16,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,265,11,5,418328
2025-02-16,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,412,24,11,832268
2025-02-16,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,231,9,3,255024
2025-02-16,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,767,198,117,8820668
2025-02-16,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,926,162,47,2544489
2025-02-16,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,919,131,38,2685236
2025-02-16,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,264,26,19,1478236
2025-02-16,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,210,15,11,1130155
2025-02-16,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,187,16,8,960818
2025-02-16,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,372,22,18,1907302
2025-02-16,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,285,20,14,1240228
2025-02-16,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,257,20,12,931772
2025-02-17,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1966,195,46,2574454
2025-02-17,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1028,121,45,2314389
2025-02-17,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1712,182,42,2628039
2025-02-17,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,2102,197,55,3917964
2025-02-17,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1407,195,62,4381331
2025-02-17,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,959,77,21,1469643
2025-02-17,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,935,90,19,1292561
2025-02-17,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1267,109,19,1327825
2025-02-17,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,1239,151,56,3095153
2025-02-17,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,1372,114,47,2929368
2025-02-17,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,1522,177,67,3888847
2025-02-17,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,751,62,24,1679254
2025-02-17,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1220,80,26,1780164
2025-02-17,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1383,108,46,3737175
2025-02-17,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1646,115,45,2787511
2025-02-17,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1331,87,22,1988254
2025-02-17,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1721,109,46,3755032
2025-02-17,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,830,38,5,354024
2025-02-17,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,731,57,9,466685
2025-02-17,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,622,50,8,491458
2025-02-17,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,809,40,8,401662
2025-02-17,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,994,40,9,591925
2025-02-17,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,1027,75,22,1067159
2025-02-17,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,280,18,8,821208
2025-02-17,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,241,14,5,394290
2025-02-17,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,234,12,5,469093
2025-02-17,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,416,20,12,858023
2025-02-17,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,381,25,9,795315
2025-02-17,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,269,14,8,490759
2025-02-17,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,977,252,101,9065192
2025-02-17,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,1219,185,77,4797897
2025-02-17,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,524,94,40,2953735
2025-02-17,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,266,20,12,1553100
2025-02-17,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,399,35,21,2023369
2025-02-17,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,272,23,17,1378623
2025-02-17,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,458,40,34,2967596
2025-02-17,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,469,47,41,3203997
2025-02-17,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,441,26,20,1937010
2025-02-18,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1672,144,31,1302404
2025-02-18,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,969,119,24,1579015
2025-02-18,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1831,230,46,2744868
2025-02-18,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1010,79,23,1749994
2025-02-18,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1291,102,28,1384924
2025-02-18,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1877,224,59,3403562
2025-02-18,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1193,118,27,1210073
2025-02-18,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1309,184,44,3043476
2025-02-18,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,1380,167,76,5517613
2025-02-18,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,869,79,24,1293029
2025-02-18,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,1217,85,46,3335532
2025-02-18,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1232,102,40,2424316
2025-02-18,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1108,79,26,1809679
2025-02-18,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,611,62,18,1248964
2025-02-18,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,966,74,20,1636740
2025-02-18,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1202,108,33,2126557
2025-02-18,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1925,174,77,6321842
2025-02-18,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,641,48,9,491876
2025-02-18,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,549,33,5,402097
2025-02-18,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,600,43,6,296434
2025-02-18,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,953,52,17,932020
2025-02-18,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,652,56,11,543335
2025-02-18,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,641,46,11,510593
2025-02-18,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,335,15,8,592121
2025-02-18,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,250,10,6,451789
2025-02-18,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,173,8,4,360310
2025-02-18,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,318,13,5,509858
2025-02-18,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,447,16,7,566955
2025-02-18,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,434,17,9,777801
2025-02-18,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1685,314,142,10994047
2025-02-18,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,823,146,46,3211201
2025-02-18,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,1289,135,66,5475071
2025-02-18,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,257,26,15,1200849
2025-02-18,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,378,34,15,1603683
2025-02-18,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,328,19,15,1688428
2025-02-18,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,432,41,33,3376065
2025-02-18,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,385,25,16,1639662
2025-02-18,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,775,57,40,4214597
2025-02-19,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1503,101,31,2189121
2025-02-19,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1599,192,32,2150204
2025-02-19,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1440,126,23,1539238
2025-02-19,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1232,96,30,1755278
2025-02-19,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1469,158,36,2265672
2025-02-19,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1221,176,40,1762629
2025-02-19,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1352,157,54,2762074
2025-02-19,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1313,129,38,2934684
2025-02-19,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,1117,87,38,2305726
2025-02-19,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,1037,86,32,2445184
2025-02-19,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,691,45,18,942806
2025-02-19,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1286,84,39,2663597
2025-02-19,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1068,76,24,1504380
2025-02-19,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1098,65,20,1648245
2025-02-19,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1640,107,50,2600304
2025-02-19,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,835,65,20,1110534
2025-02-19,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1634,138,54,3980587
2025-02-19,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,527,30,8,392920
2025-02-19,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,429,24,4,275015
2025-02-19,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,602,43,10,426927
2025-02-19,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,595,44,8,553557
2025-02-19,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,503,45,11,556015
2025-02-19,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,682,61,15,1040515
2025-02-19,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,395,14,4,373799
