일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-02-12,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,8325,593,74206,65,47,4150805
2025-02-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,38973,1258,198124,140,34,2203108
2025-02-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,48681,1193,237836,163,52,2329314
2025-02-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,67404,2168,423259,205,52,3289855
2025-02-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,46053,927,273027,119,25,1228382
2025-02-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,52630,1778,311922,204,51,3315241
2025-02-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,61901,1293,323094,194,52,3655859
2025-02-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,63596,2251,281923,259,70,3842455
2025-02-13,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,44205,1285,286090,145,45,1996854
2025-02-13,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,28309,791,175130,63,32,2217179
2025-02-13,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,32578,954,168121,108,45,2911291
2025-02-13,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,30396,913,168118,87,30,1779930
2025-02-13,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,63329,2010,285217,199,74,4265468
2025-02-13,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,44994,1381,209001,157,48,3358367
2025-02-13,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,70745,1961,407897,209,61,3761336
2025-02-13,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,59670,1708,326778,110,52,3389954
2025-02-13,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,62069,1696,281403,184,76,4568170
2025-02-13,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,39595,1054,243280,79,34,2162977
2025-02-13,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,51603,591,247755,50,13,693666
2025-02-13,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,36622,737,174888,46,8,338188
2025-02-13,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,50211,672,213845,43,7,351561
2025-02-13,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,46693,969,219679,82,17,895868
2025-02-13,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,51428,1056,242255,84,20,1049436
2025-02-13,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,30935,721,120287,58,11,548946
2025-02-13,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,9095,160,41696,9,5,332864
2025-02-13,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,13724,338,49865,15,7,400593
2025-02-13,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,11782,328,58267,19,12,853607
2025-02-13,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,16814,304,79551,12,5,418145
2025-02-13,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,16144,470,68020,28,15,1087686
2025-02-13,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,15753,323,62793,21,9,761222
2025-02-13,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,9762,989,78419,172,89,6133958
2025-02-13,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,11158,1102,92431,206,93,4713327
2025-02-13,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,11876,778,90070,144,70,5538918
2025-02-13,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,6012,338,57185,35,23,1688981
2025-02-13,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,4060,179,36907,22,12,980245
2025-02-13,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,6768,417,60044,39,27,1892509
2025-02-13,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,7888,362,63970,36,27,2061554
2025-02-13,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,9313,551,78536,40,28,2773242
2025-02-13,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,10635,595,80418,68,49,5309678
2025-02-14,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,42879,1448,260739,155,50,3067707
2025-02-14,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,70766,2008,312280,297,99,5359360
2025-02-14,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,48873,1712,264562,195,59,3684639
2025-02-14,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,41686,1265,259976,152,35,2125730
2025-02-14,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,43150,1502,221592,184,48,3182734
2025-02-14,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,47291,1013,293737,107,25,1434198
2025-02-14,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,66382,1432,415421,154,49,3113138
2025-02-14,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,69036,2352,366030,349,91,4532708
2025-02-14,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,26326,954,134837,116,61,2692482
2025-02-14,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,26718,1041,159709,94,33,1832864
2025-02-14,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,30488,1055,138099,103,48,3033379
2025-02-14,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,58643,1768,372324,121,56,2856378
2025-02-14,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,46004,1368,282772,90,36,1959774
2025-02-14,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,38985,1241,193527,125,63,3214283
2025-02-14,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,48170,1428,226874,133,50,3317060
2025-02-14,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,46983,1496,285900,127,56,4335515
2025-02-14,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,65057,1929,298079,215,95,4801240
2025-02-14,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,44791,604,164282,41,8,468917
2025-02-14,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,51608,706,248951,39,8,365827
2025-02-14,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,34282,571,172190,51,14,807878
2025-02-14,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,35141,792,165173,65,19,914686
2025-02-14,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,40597,632,139824,44,11,515443
2025-02-14,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,50181,954,214203,66,19,778455
2025-02-14,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,13356,385,47114,16,6,479588
2025-02-14,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,11303,231,55874,14,5,386853
2025-02-14,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,10587,294,52152,18,6,358268
2025-02-14,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,18653,513,80407,35,12,708788
2025-02-14,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,16098,312,73547,14,8,689905
2025-02-14,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,22482,378,86210,26,12,953561
2025-02-14,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,11326,1720,93866,379,142,8864129
2025-02-14,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,16057,1395,152597,253,68,4827381
2025-02-14,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,15459,1198,123993,209,93,4798492
2025-02-14,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,6989,368,58492,43,38,3231070
2025-02-14,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,4254,228,28188,16,14,1318124
2025-02-14,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,6741,471,44411,46,36,3245887
2025-02-14,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,7742,501,67304,61,46,4332739
2025-02-14,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,7515,308,59898,27,22,1677751
2025-02-14,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,6693,324,50963,26,22,1703024
2025-02-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,33497,1168,199153,107,47,2465721
2025-02-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,29860,1015,159090,131,45,1986953
2025-02-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,34888,758,222804,66,23,1151114
2025-02-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,52577,1813,284146,244,119,7057092
2025-02-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,31046,901,177146,100,30,1358301
2025-02-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,48609,1645,229008,177,67,3091231
2025-02-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,28902,768,132944,81,24,1527038
2025-02-15,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,31324,1014,187826,95,32,2209139
2025-02-15,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,27517,1000,147332,125,78,3885530
2025-02-15,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,21972,884,130043,93,65,3028376
2025-02-15,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,22369,659,124751,84,56,2796558
2025-02-15,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,43276,1341,266933,104,72,4162140
2025-02-15,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,47536,947,214803,87,50,3231690
2025-02-15,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,32723,696,163953,62,29,1589070
2025-02-15,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,39306,1250,204068,119,53,2581565
2025-02-15,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,34019,621,219818,62,28,1466326
2025-02-15,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,50551,1069,302258,69,43,2251133
2025-02-15,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,25774,463,122318,29,10,417424
2025-02-15,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,23863,395,85472,20,4,160685
2025-02-15,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,36079,573,144144,42,16,641727
2025-02-15,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,27033,586,124523,53,13,619975
2025-02-15,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,24289,433,102058,30,10,472457
2025-02-15,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,36284,806,145271,69,30,1212561
2025-02-15,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,8241,223,31217,13,8,546063
2025-02-15,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,7889,175,26620,10,6,414008
2025-02-15,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,7281,149,26261,6,3,175134
2025-02-15,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,13543,250,60957,16,12,1030159
2025-02-15,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,16862,451,83010,19,11,706355
2025-02-15,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,13516,259,53108,12,6,517243
2025-02-15,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,6205,615,50268,123,77,4732317
2025-02-15,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,11346,1111,91821,163,81,5822426
2025-02-15,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,9811,684,73177,103,58,4485856
2025-02-15,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,4379,324,33077,26,23,2068458
2025-02-15,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,4056,303,26784,24,20,1457440
2025-02-15,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,4226,310,39716,37,32,2343653
2025-02-15,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,8531,521,65438,60,47,5004544
2025-02-15,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,6215,411,59411,33,30,3298128
2025-02-15,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,7088,351,65715,42,48,3960157
2025-02-16,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,42897,981,261445,95,32,2006989
2025-02-16,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,52143,1710,334938,157,32,1732157
2025-02-16,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,32746,826,213924,83,27,1509462
2025-02-16,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,44974,1369,202695,159,46,2230954
2025-02-16,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,48591,1637,301497,159,41,2314719
2025-02-16,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,40458,853,259104,108,21,1364743
2025-02-16,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,30431,1051,158499,133,39,1764938
2025-02-16,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,32043,780,163533,100,34,1608120
2025-02-16,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,19157,838,116450,92,44,2041081
2025-02-16,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,26568,846,125911,106,38,2425283
2025-02-16,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,28968,918,173289,126,51,3496784
2025-02-16,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,44713,1299,240284,130,41,2632074
2025-02-16,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,46038,1423,286794,149,48,2652277
2025-02-16,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,31143,567,203908,37,11,734423
2025-02-16,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,50000,1160,230854,103,31,1593965
2025-02-16,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,52702,1458,305180,106,31,2305955
2025-02-16,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,35362,1074,216223,95,33,2349632
2025-02-16,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,35107,450,174125,39,8,407616
2025-02-16,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,40768,802,175751,63,15,781582
2025-02-16,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,29175,563,128315,51,9,462949
2025-02-16,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,31099,660,107976,55,14,628842
2025-02-16,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,31227,499,149870,48,13,702998
2025-02-16,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,29333,496,101384,44,12,526820
2025-02-16,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,10756,295,36954,14,7,564311
2025-02-16,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,10699,186,46126,13,5,340748
2025-02-16,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,9974,192,38892,11,5,299856
2025-02-16,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,15131,281,51219,16,8,455910
2025-02-16,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,16426,442,67057,31,14,1002883
2025-02-16,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,13062,244,54653,13,4,295941
2025-02-16,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,4839,833,41739,255,136,9623735
2025-02-16,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,11948,1075,110882,187,63,3349957
2025-02-16,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,12023,1074,107174,181,56,2994060
2025-02-16,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,4717,273,35897,33,23,2052393
2025-02-16,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,3857,233,29568,19,14,1236623
2025-02-16,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,4985,219,44924,19,12,1192958
2025-02-16,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,6154,403,48646,27,21,2346901
2025-02-16,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,5170,326,43843,24,18,1423924
2025-02-16,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,5450,290,37697,22,14,1097550
